Unnamed: 0.1,Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
,576.0,1896503624798494908,Mon Mar 03 10:11:14 +0000 2025,1171,Banyakkan membaca al-Quran pada bulan Ramadan. Antara sunnah salaf ialah mengkhatamkan al-Quran sebanyak mungkin dalam bulan Ramadan. https://t.co/aRYKMcNquw,1896503624798494908,https://pbs.twimg.com/media/GlG7_gzasAADCVG.jpg,,in,"Kedah, Malaysia",2,2,500,https://x.com/ustazwadiannuar/status/1896503624798494908,1373811273012441095,ustazwadiannuar
,577.0,1896193073203564651,Sun Mar 02 13:37:12 +0000 2025,6178,Ramadan Mubarak Everyone who are celebrating ️ https://t.co/qksRc0qUx5,1896193073203564651,https://pbs.twimg.com/media/GlChiWFaQAA28G_.jpg,,en,"California, USA",3,136,306,https://x.com/dhruvrahtee/status/1896193073203564651,2840483156,dhruvrahtee
,578.0,1895535722234294622,Fri Feb 28 18:05:08 +0000 2025,93034,Ramadan Mubarak to Reds across the globe مبارك عليكم الشهر الكريم #MUFC https://t.co/yW9VSJEA2S,1895535722234294622,https://pbs.twimg.com/media/Gk5LrXtXEAA8eCP.jpg,,und,United Store 🛍️➡️,535,1008,12825,https://x.com/ManUtd/status/1895535722234294622,558797310,ManUtd
,579.0,1896239661153968503,Sun Mar 02 16:42:20 +0000 2025,4982,𝗗𝗶𝗼𝗺𝗮𝘆𝗲 𝗺𝗼𝗼𝘆 𝗦𝗼𝗻𝗸𝗼 : 𝗹𝗮 𝗿𝗲́𝘃𝗼𝗹𝘂𝘁𝗶𝗼𝗻 𝘀𝗮𝗰𝗿𝗲́𝗲 𝗾𝘂𝗶 𝗮 𝗯𝗼𝘂𝗹𝗲𝘃𝗲𝗿𝘀𝗲́ 𝗹𝗲 𝗱𝗲𝘀𝘁𝗶𝗻 𝗱𝘂 𝗦𝗲́𝗻𝗲́𝗴𝗮𝗹 𝗲𝘁 𝗶𝗻𝘀𝗽𝗶𝗿𝗲́ 𝗹 𝗔𝗳𝗿𝗶𝗾𝘂𝗲. Il y a un an Bassirou Diomaye Faye et Ousmane Sonko entamaient le Ramadan dans des https://t.co/cbJofb6SHa,1896239661153968503,https://pbs.twimg.com/media/GlDL5ZTXkAAP-kE.jpg,,fr,Senegal,20,148,704,https://x.com/elmaalignjaay/status/1896239661153968503,333649228,elmaalignjaay
,580.0,1896758843750621207,Tue Mar 04 03:05:23 +0000 2025,57841, Ramadan untuk tahun² berikutnya. Semoga kita semua sehat dan panjang umur. https://t.co/VO4LjFRds5,1896758843750621207,https://pbs.twimg.com/media/GlKkHdBXEAEYGOX.jpg,,in,Indonesia,1040,499,9820,https://x.com/tanyakanrl/status/1896758843750621207,1331650559518990336,tanyakanrl
,581.0,1897044272295366869,Tue Mar 04 21:59:34 +0000 2025,7871,Lent was formalized at the Council of Nicaea before Islam was even around. Lent is not a Catholic Ramadan Ramadan is a Muslim Lent! https://t.co/O5GzvyUk1c,1897044272295366869,https://pbs.twimg.com/ext_tw_video_thumb/1897044190917484546/pu/img/bDo7u1oKV3KqyhCm.jpg,,en,"Scottsdale, AZ",86,351,1087,https://x.com/CforCatholics/status/1897044272295366869,1628481937559162880,CforCatholics
,582.0,1896188677744910343,Sun Mar 02 13:19:44 +0000 2025,1476,May this Ramadan allow us to grow and become better even after the month passes. Ameen. https://t.co/eWICQqfAiZ,1896188677744910343,https://pbs.twimg.com/media/GlCdjHzXAAAciGy.jpg,,en,"New York, NY",7,34,132,https://x.com/Muslim/status/1896188677744910343,748066632799502336,Muslim
,583.0,1896334987257069625,Sun Mar 02 23:01:07 +0000 2025,20737,The Crescent of Ramaḍān above the Masjid of the Prophet ﷺ https://t.co/h8pywOAfVN,1896334987257069625,https://pbs.twimg.com/media/GlEinasXMAAtdVH.jpg,,ca,مسجد,72,77,3238,https://x.com/Alhamdhulillaah/status/1896334987257069625,176462613,Alhamdhulillaah
,584.0,1895966625347879102,Sat Mar 01 22:37:23 +0000 2025,131409,Muslim man harasses a woman on a London bus for eating her lunch while he is fasting during Ramadan. I can smell that. Do you mind eating that somewhere else? I m fasting! https://t.co/mgc66tzE4L,1895966625347879102,https://pbs.twimg.com/amplify_video_thumb/1895966514508906496/img/SKiVffRPGGnfcaG9.jpg,,en,,2062,10632,14237,https://x.com/realMaalouf/status/1895966625347879102,1316995857242378240,realMaalouf
,585.0,1897025359922782572,Tue Mar 04 20:44:25 +0000 2025,6488,Happy Ramadan. https://t.co/GOuc03HAKS,1897025359922782572,https://pbs.twimg.com/amplify_video_thumb/1897025131660091392/img/cBd2r2OSApNUgVqU.jpg,,en,"Genova, Liguria",217,1037,1846,https://x.com/RadioGenoa/status/1897025359922782572,1429400366819512323,RadioGenoa
,586.0,1895856402335457666,Sat Mar 01 15:19:24 +0000 2025,47336,🇬🇧️ Le roi Charles III et son épouse ont aidé à emballer des dattes destinées aux hôpitaux pour l Iftaar durant le mois de Ramadan et ont également souhaité un Ramadan béni et paisible à tous les musulmans du monde. (X) https://t.co/9jDqxaYJ50,1895856402335457666,https://pbs.twimg.com/amplify_video_thumb/1894782925285056514/img/xVIH60Gs_XdYVN-U.jpg,,fr,France,553,702,5245,https://x.com/CerfiaFR/status/1895856402335457666,971820228,CerfiaFR
,587.0,1896587767007858800,Mon Mar 03 15:45:35 +0000 2025,1155,क्या देश में हिंदू-मुसलमान के बीच भाईचारे का भी 'बहिष्कार'? #BlackAndWhiteOnAajTak #Ramadan #Holi | @sudhirchaudhary https://t.co/bwKwp1R3nd,1896587767007858800,https://pbs.twimg.com/amplify_video_thumb/1896586129627099136/img/AXZZXtfgAWffm_VZ.jpg,,hi,India,29,294,202,https://x.com/aajtak/status/1896587767007858800,42606652,aajtak
,588.0,1896321612095635846,Sun Mar 02 22:07:58 +0000 2025,11181,2 Ramadan 1446 AH https://t.co/kh6QMHGwp3,1896321612095635846,https://pbs.twimg.com/media/GlEWdG9XsAAeRwI.jpg,,in,,33,18,1757,https://x.com/yvsmin_/status/1896321612095635846,939815514624483328,yvsmin_
,589.0,1896773180468933027,Tue Mar 04 04:02:21 +0000 2025,2495,Ramadan Tafseer (3) 1446AH! The lesson extensively discussed the stages of emotional intelligence such as self-awareness self-regulation motivation empathy and social skills to effectively manage challenging situations. May Allah continue to make us among the major https://t.co/AIl2KktHJF,1896773180468933027,https://pbs.twimg.com/media/GlKxJxpXQAA3w71.jpg,,en,"Gombe, Nigeria",11,70,349,https://x.com/ProfIsaPantami/status/1896773180468933027,2748555327,ProfIsaPantami
,590.0,1896234015105163502,Sun Mar 02 16:19:54 +0000 2025,5757,La France étant catholique si tous les musulmans pouvaient aller fêter leur ramadan au bled par solidarité MERCI https://t.co/bTuTLZ8pC0,1896234015105163502,https://pbs.twimg.com/media/GlDGyGFXoAAQekw.jpg,,fr,Pyrénées-Atlantiques,77,568,1512,https://x.com/LisiBgs/status/1896234015105163502,1690035701423685632,LisiBgs
,591.0,1895519786731458586,Fri Feb 28 17:01:48 +0000 2025,47086,Ramadan Mubarak dalla famiglia Nerazzurra #ForzaInter #RamadanMubarak https://t.co/GqqbR8hRbv,1895519786731458586,https://pbs.twimg.com/media/Gk4zQ4SXMAYG6Oo.jpg,,it,"Milano, Italia",128,340,3326,https://x.com/Inter/status/1895519786731458586,124450567,Inter
,592.0,1897510420727890065,Thu Mar 06 04:51:52 +0000 2025,13,रमजान में मोहम्मद शमी ने पिया जूस मौलाना ने बताया गुनाह मुसलमानों ने मौलाना को धो डाला #Shami #Roza #Ramadan | #ZeeNews https://t.co/NTOOKoO3XX,1897510420727890065,https://pbs.twimg.com/amplify_video_thumb/1897504319995351040/img/bDIVcvgElvNM0eZB.jpg,,hi,India,0,7,1,https://x.com/ZeeNews/status/1897510420727890065,461841349,ZeeNews
,593.0,1896495397096620149,Mon Mar 03 09:38:32 +0000 2025,7050,Have you ever travelled to perform Umrah in Ramadan? https://t.co/45qhQ1yCW4,1896495397096620149,https://pbs.twimg.com/media/GlG0giKW0AAQwcm.jpg,,en,Kingdom of Saudi Arabia,106,501,527,https://x.com/HaramainInfo/status/1896495397096620149,233036802,HaramainInfo
,594.0,1897379912711086504,Wed Mar 05 20:13:17 +0000 2025,365,5 Ramadan 1446 https://t.co/gudUFkYkvB,1897379912711086504,https://pbs.twimg.com/media/GlTY-VCWcAAkvzQ.jpg,,tr,,1,2,65,https://x.com/faresrsf/status/1897379912711086504,1322842590346125319,faresrsf
,595.0,1896258068092195320,Sun Mar 02 17:55:28 +0000 2025,9387,Joyeux ramadan ? https://t.co/wN5jOMJtB8,1896258068092195320,https://pbs.twimg.com/media/GlDclwSWIAAa_hq.jpg,,fr,France 🇫🇷,98,470,1322,https://x.com/JlGirault/status/1896258068092195320,931167733491826688,JlGirault
,596.0,1895873669370691820,Sat Mar 01 16:28:01 +0000 2025,68449,Gaza 6:37pm. I broke my fast Alhamdulillah for all His blessings Alhamdulillah that Ramadan came without war ️! https://t.co/MT0kliwsuS,1895873669370691820,https://pbs.twimg.com/media/Gk9_DXzW4AAIP8p.jpg,,en,غَزَّة,111,201,8151,https://x.com/zhal80/status/1895873669370691820,1435001229973860353,zhal80
,597.0,1897020837263511877,Tue Mar 04 20:26:27 +0000 2025,1426,Dua by Sheikh Yasir Ad Dawsary in Masjid Al Haram tonight Night 5 Ramadan 1446 https://t.co/79zPEfFbZF,1897020837263511877,https://pbs.twimg.com/amplify_video_thumb/1897013547630018560/img/S8YNlEFuFSyUqbwa.jpg,,in,Kingdom of Saudi Arabia,5,13,201,https://x.com/insharifain/status/1897020837263511877,3200376049,insharifain
,598.0,1896785322132021431,Tue Mar 04 04:50:36 +0000 2025,3302,Taraweeh and Tahajjud prayer guide in Ramadan Thread https://t.co/CV5illKayF,1896785322132021431,https://pbs.twimg.com/media/GlK8MHxXkAAKoNm.jpg,,in,,1,9,348,https://x.com/aiishadahir/status/1896785322132021431,1084130057977769984,aiishadahir
,599.0,1896956731206570093,Tue Mar 04 16:11:43 +0000 2025,1900,#Ramadan_day_5 https://t.co/YqepvH5i99,1896956731206570093,https://pbs.twimg.com/media/GlNYF_6aUAAyA7N.jpg,,qme,,6,30,268,https://x.com/RoShZiMu/status/1896956731206570093,1272433334392516610,RoShZiMu
,600.0,1897304674329616509,Wed Mar 05 15:14:19 +0000 2025,172, Apabila datang bulan Ramadan maka dibukalah pintu-pintu surga dan ditutup pintu-pintu neraka serta semua setan dibelenggu. (HR Muslim),1897304674329616509,,,in,,0,173,3,https://x.com/hijratiime/status/1897304674329616509,1968241728,hijratiime
,601.0,1896940698202521909,Tue Mar 04 15:08:00 +0000 2025,4431,No Matter Where You Are Muslims Welcome You! Went to a mosque in Taiwan and felt the same love and support! Don t hesitate to visit your local mosque the doors are always open! #taiwan #mosque #ramadan #fasting https://t.co/0VlBFxLa6R,1896940698202521909,https://pbs.twimg.com/ext_tw_video_thumb/1896932874504253440/pu/img/hzrIEhID0c3iQc5r.jpg,,en,"Gold Coast, Queensland",16,171,617,https://x.com/lilyjayofficial/status/1896940698202521909,877762857328193536,lilyjayofficial
,602.0,1895513516876111995,Fri Feb 28 16:36:54 +0000 2025,31588,Ramadan Mubarak to everyone celebrating #Ramadan2025 https://t.co/WzB11fTdgc,1895513516876111995,https://pbs.twimg.com/media/Gk43VklXAAAbIXz.jpg,,en,King Power Stadium,46,154,2260,https://x.com/LCFC/status/1895513516876111995,122392884,LCFC
,603.0,1895888840377974931,Sat Mar 01 17:28:18 +0000 2025,8895,For everyone celebrating we wish you a safe and blessed Ramadan. https://t.co/NV2yB10rjX,1895888840377974931,https://pbs.twimg.com/amplify_video_thumb/1895888786854137856/img/uIYfm4zBawKsCd-v.jpg,,en,"Houston, Texas",58,84,726,https://x.com/HoustonRockets/status/1895888840377974931,19077044,HoustonRockets
,604.0,1897208095446798825,Wed Mar 05 08:50:33 +0000 2025,2472,Name : Ibrahim Ramadan Age : 17 School : Kamukunji High Status : Last night ( 8.30pm ) in Majengo Nairobi He was shot dead by police while coming from the mosque for night prayers POLICE BE WARNED A STORM IS COMING AND THIS TIME IT WILL BE UNSTOPPABLE! RETWEET WIDELY https://t.co/Evr3oPjZIZ,1897208095446798825,https://pbs.twimg.com/media/GlQ8tR0a4AQ8ROL.jpg,,en,"Brussels, Belgium",8,37,1150,https://x.com/MwangiHub/status/1897208095446798825,1879277308969656320,MwangiHub
,605.0,1896629209210225138,Mon Mar 03 18:30:15 +0000 2025,2197,#Ramadan_day_4 https://t.co/zZ3hhK0wGV,1896629209210225138,https://pbs.twimg.com/media/GlIuNsBbIAA7oxp.jpg,,qme,,14,33,281,https://x.com/RoShZiMu/status/1896629209210225138,1272433334392516610,RoShZiMu
,606.0,1897052923512991895,Tue Mar 04 22:33:57 +0000 2025,522,#Ramadan_day_5 https://t.co/IImrFGkiY5,1897052923512991895,https://pbs.twimg.com/media/GlOvlHEa0AAZGej.jpg,,qme,,4,17,91,https://x.com/RoShZiMu/status/1897052923512991895,1272433334392516610,RoShZiMu
,607.0,1896139915630714911,Sun Mar 02 10:05:59 +0000 2025,21981,🇵🇸 Ramadan Palestine. https://t.co/HVmPiMUcdb,1896139915630714911,https://pbs.twimg.com/media/GlBxJLeWYAA28ZT.jpg,,et,"Miami, FL",21,204,2550,https://x.com/jacksonhinklle/status/1896139915630714911,1151913018936053760,jacksonhinklle
,608.0,1895947114037068157,Sat Mar 01 21:19:51 +0000 2025,3625,Ramadan 1. May Allah register us among the major beneficiaries of the month. #RamadanMubarak #Ramadan https://t.co/vGDFvo5YGh,1895947114037068157,https://pbs.twimg.com/media/Gk_B2QBWYAAUyKm.jpg,,en,"Gombe, Nigeria",14,153,443,https://x.com/ProfIsaPantami/status/1895947114037068157,2748555327,ProfIsaPantami
,609.0,1895551164613304795,Fri Feb 28 19:06:29 +0000 2025,63204,Ramadan Mubarak to our Muslim family around the world! https://t.co/QWJx3C1fPn,1895551164613304795,https://pbs.twimg.com/media/Gk5ZubYWYAAj0jX.jpg,,en,"Dortmund, Deutschland",171,547,3623,https://x.com/BlackYellow/status/1895551164613304795,961930212656275456,BlackYellow
,610.0,1897407961498304969,Wed Mar 05 22:04:44 +0000 2025,384,Salah stinker against PSG during Ramadan? Can t relate https://t.co/CEo1NoPeaw,1897407961498304969,https://pbs.twimg.com/amplify_video_thumb/1897407833127202816/img/iy7uqxch47O9sth5.jpg,,in,Manchester ,3,10,34,https://x.com/ErlingProp/status/1897407961498304969,1685310906924695552,ErlingProp
,611.0,1897331550175600655,Wed Mar 05 17:01:06 +0000 2025,1091,Ramadan in Qatar ️ https://t.co/NXCLCtinM7,1897331550175600655,https://pbs.twimg.com/ext_tw_video_thumb/1897331231315865600/pu/img/jWdAEE5bUZigmicT.jpg,,in,Worldwide,1,6,158,https://x.com/Gabbar0099/status/1897331550175600655,934737940827090944,Gabbar0099
,612.0,1895530688243220582,Fri Feb 28 17:45:07 +0000 2025,40183,Ramadan Mubarak to all of our fans celebrating around the world! https://t.co/MmdQfv9aNW,1895530688243220582,https://pbs.twimg.com/media/Gk5HGWQWEAASMA7.jpg,,en,"Tottenham, London, England",88,342,3032,https://x.com/SpursOfficial/status/1895530688243220582,121402638,SpursOfficial
,613.0,1897323745980916152,Wed Mar 05 16:30:06 +0000 2025,739,And a merry Ramadan to everyone. https://t.co/VzwsbUm9Or,1897323745980916152,https://pbs.twimg.com/media/GlSl4_mWAAMXE-X.jpg,,en,7 Acres of Surrey,5,34,104,https://x.com/HumanBollard/status/1897323745980916152,1549738032697430018,HumanBollard
,614.0,1895519339190821350,Fri Feb 28 17:00:02 +0000 2025,35743,Ramadan Mubarak to all of our Muslim supporters! ️ https://t.co/mBTJPJJEg7,1895519339190821350,https://pbs.twimg.com/media/Gk3Zr2CXYAAnezW.jpg,,en,England,164,819,3065,https://x.com/England/status/1895519339190821350,1903382054,England
,615.0,1897492054965432446,Thu Mar 06 03:38:54 +0000 2025,106,Ramadan Day 5 Mallam Ahmad Tijjani Yusuf Guruntum Hafizahullah https://t.co/CGjOXBVWnh,1897492054965432446,https://pbs.twimg.com/ext_tw_video_thumb/1897491530228568064/pu/img/tPJ4QyDmde_b3D-f.jpg,,in,North,0,1,53,https://x.com/AysheertG/status/1897492054965432446,1205798831444635648,AysheertG
,616.0,1896473735450009801,Mon Mar 03 08:12:27 +0000 2025,1292,राफा में खंडहरों के बीच इफ़्तार के लिए इकठ्ठा हुए फिलिस्तीनी Thread में देखें तस्वीरें #Gaza | #Iftar | #Ramadan | #Rafah | #Ceasefire (1/6) https://t.co/Fcglb9hWPG,1896473735450009801,https://pbs.twimg.com/ext_tw_video_thumb/1896473146326478848/pu/img/oQ8jELhQzhW2c-In.jpg,,hi,New Delhi,2,13,134,https://x.com/ndtvindia/status/1896473735450009801,321271735,ndtvindia
,617.0,1897478651568062881,Thu Mar 06 02:45:38 +0000 2025,268,Menyantuni peniaga dan pengunjung di Bazar Ramadan Jalan Kuching Taman City semalam. Ruang ini digunakan sepenuhnya untuk meninjau pelbagai juadah yang disediakan sambil mendengar sendiri cabaran dihadapi sepanjang Ramadan khususnya terkait kos bahan mentah dan harga jualan https://t.co/YKPaMWEQ3z,1897478651568062881,https://pbs.twimg.com/amplify_video_thumb/1897478439000793089/img/nfBY9nNLgiMzey2E.jpg,,in,Malaysia,4,16,82,https://x.com/anwaribrahim/status/1897478651568062881,1839871,anwaribrahim
,618.0,1895519437568225582,Fri Feb 28 17:00:25 +0000 2025,23333,From everyone at West Ham United we wish you a peaceful and blessed Ramadan https://t.co/nVhyFe7L9o,1895519437568225582,https://pbs.twimg.com/media/Gk484VdXsAAijJn.jpg,,en,London Stadium,49,0,1761,https://x.com/WestHam/status/1895519437568225582,156247074,WestHam
,619.0,1896237087252422877,Sun Mar 02 16:32:06 +0000 2025,44857,The children of Gaza are celebrating Ramadan This is who Netanyahu is cutting all aid to and weaponizing starvation against. https://t.co/shfDkCQWNF,1896237087252422877,https://pbs.twimg.com/amplify_video_thumb/1896237004620226560/img/vrjsVD0fhU61IAYB.jpg,,en,New York,152,717,12274,https://x.com/RyanRozbiani/status/1896237087252422877,2530835306,RyanRozbiani
,620.0,1897354431639035966,Wed Mar 05 18:32:02 +0000 2025,171,#Assalamu_Alaikum_ दुबई में खेले जा रहे चैंपियन ट्रॉफी में मैच के दौरान दुबई हुकूमत की तरफ रोज़ेदारों के लिए इफ्तार का बेहतरीन इंतजाम किया गया #Ramadan #RamadanKareem https://t.co/mandf9SLxQ,1897354431639035966,https://pbs.twimg.com/ext_tw_video_thumb/1897354373594013699/pu/img/2r11TYdrusW2kzC0.jpg,,hi,Dil me 💞,0,16,37,https://x.com/Hakimsh50810727/status/1897354431639035966,1212408395073896450,Hakimsh50810727
,621.0,1897232107417821554,Wed Mar 05 10:25:57 +0000 2025,2877,Tarveeh k baad Dosto k sath #Ramadan ka maza https://t.co/3xEPtTxlTl,1897232107417821554,https://pbs.twimg.com/ext_tw_video_thumb/1897231536698564608/pu/img/ZzO2yLRHdr3v5_OH.jpg,,et,India,2,25,140,https://x.com/munafpa99881129/status/1897232107417821554,1150517503778594816,munafpa99881129
,622.0,1897042037419205002,Tue Mar 04 21:50:41 +0000 2025,2979,ईद/रमदान/इफ्तार आदि की खरीदारी करते समय इस वीडियो कही गईं बातें याद रहेंगी? #Ramadan #RamadanMubarak https://t.co/csLUvDGEsm,1897042037419205002,https://pbs.twimg.com/ext_tw_video_thumb/1897041987947139072/pu/img/fE8YxhqPulYPKJCi.jpg,,hi,أرض الله,30,119,1449,https://x.com/007AliSohrab/status/1897042037419205002,1212399333162635275,007AliSohrab
,623.0,1896281857219531153,Sun Mar 02 19:30:00 +0000 2025,5454,🇵🇸 Ramadan in Palestine. https://t.co/A7NSGhWBjE,1896281857219531153,https://pbs.twimg.com/media/GlCXgQkXYAAGECt.jpg,,et,"Miami, FL",7,76,700,https://x.com/jacksonhinklle/status/1896281857219531153,1151913018936053760,jacksonhinklle
,624.0,1897388806741090683,Wed Mar 05 20:48:37 +0000 2025,627,ईद/रमदान/इफ्तार..... की खरीदारी करते समय संवैधानिक स्वास्थ मंत्री कि ये बातें याद रहेंगी? #Ramadan #RamadanMubarak https://t.co/b4KbR8HVM5,1897388806741090683,https://pbs.twimg.com/media/GlThDYyX0AA_pXM.jpg,,hi,أرض الله,7,33,312,https://x.com/007AliSohrab/status/1897388806741090683,1212399333162635275,007AliSohrab
,625.0,1895898017091502168,Sat Mar 01 18:04:46 +0000 2025,13518,🇵🇸 Une famille palestinienne rompt son jeûne le premier jour du Ramadan dans la bande de Gaza au milieu des décombres de leur maison détruite. https://t.co/4m8xPX3fUI,1895898017091502168,https://pbs.twimg.com/ext_tw_video_thumb/1895897945611874304/pu/img/1uu3O-IuaHyOGcx8.jpg,,fr,"Bordeaux, France",58,379,1909,https://x.com/MANOUCHKYA/status/1895898017091502168,157153504,MANOUCHKYA
,626.0,1896688403099553803,Mon Mar 03 22:25:28 +0000 2025,2072,#Ramadan_day_4 https://t.co/jiSn6D9mal,1896688403099553803,https://pbs.twimg.com/media/GlJkDNvaMAAPqMC.jpg,,qme,,7,50,337,https://x.com/RoShZiMu/status/1896688403099553803,1272433334392516610,RoShZiMu
,627.0,1896909826602799342,Tue Mar 04 13:05:20 +0000 2025,15272,WE ARE SO BACK dreamies content in Ramadan month again https://t.co/pnfYIsOjp7,1896909826602799342,https://pbs.twimg.com/media/GlMtaMEbwAAZGpi.jpg,,en,,654,89,2845,https://x.com/jaeminners/status/1896909826602799342,1310522939343687681,jaeminners
,628.0,1896208867287269575,Sun Mar 02 14:39:58 +0000 2025,264,Premier Iftar du Ramadan à Gaza en Palestine 🇵🇸 Ô Allah accorde patience et force à nos frères et sœurs qui souffrent sous l'injustice et la tyrannie ! Apaise leur douleur remplace leur peur par la sérénité et leur tristesse par la joie ! ️ https://t.co/ffgaAnfwJU,1896208867287269575,https://pbs.twimg.com/media/GlCv6WPWoAAHwDH.jpg,,fr,,1,1,48,https://x.com/JusteZain/status/1896208867287269575,1675289649047060480,JusteZain
,629.0,1897369153880949110,Wed Mar 05 19:30:32 +0000 2025,1032,Ramadan Tafseer 5: May Allah continue to guide and guard us during this blessed month of Ramadan. #Ramadan #RamadanMubarak #Ramadan2025 #Ramadan1446 https://t.co/RPqbkZ80O2,1897369153880949110,https://pbs.twimg.com/media/GlTPMCRXQAAUGHK.jpg,,en,"Gombe, Nigeria",6,58,180,https://x.com/ProfIsaPantami/status/1897369153880949110,2748555327,ProfIsaPantami
,630.0,1896972074692079776,Tue Mar 04 17:12:41 +0000 2025,1513,Ramadan in Gaza https://t.co/dOA3GNLFMk,1896972074692079776,https://pbs.twimg.com/ext_tw_video_thumb/1896970830925398016/pu/img/tEAWwsg9TFxfsOYi.jpg,,tr,Global ,7,24,414,https://x.com/OnlinePalEng/status/1896972074692079776,1318537581185896448,OnlinePalEng
,631.0,1895806174022570482,Sat Mar 01 11:59:48 +0000 2025,4613,I welcome you all to the holy month of Ramadan. May Allah accept all our acts as Ibadah and forgive all our shortcomings. Happy new month https://t.co/2L7mEpulKO,1895806174022570482,https://pbs.twimg.com/media/Gk9Bpk3XsAAaMHx.jpg,,en,"Lagos, Nigeria",13,117,259,https://x.com/realmercyaigbe/status/1895806174022570482,235138207,realmercyaigbe
,632.0,1897384119002390734,Wed Mar 05 20:30:00 +0000 2025,320,Kemenangan perdana di bulan Ramadan. Selamat merayakan Jak! #BRILiga1 #Persija https://t.co/fN9GHdoOi3,1897384119002390734,https://pbs.twimg.com/media/GlTQIKja4AMnYBm.jpg,,in,Jakarta,4,19,57,https://x.com/Persija_Jkt/status/1897384119002390734,452040746,Persija_Jkt
,633.0,1895966564928926090,Sat Mar 01 22:37:09 +0000 2025,57405,🇵🇸 A Palestinian family breaks their fast on the first day of Ramadan in the Gaza Strip amid the rubble of their destroyed home. https://t.co/O7bPZcpHDK,1895966564928926090,https://pbs.twimg.com/ext_tw_video_thumb/1895966507693187072/pu/img/2GG1ottlbuGi7dt3.jpg,,en,"Miami, FL",197,804,10684,https://x.com/jacksonhinklle/status/1895966564928926090,1151913018936053760,jacksonhinklle
,634.0,1897301077956976685,Wed Mar 05 15:00:01 +0000 2025,3836,A Heartwarming Iftar with Orphans: Today a handful of simple ingredients turned into a table full of love . Sharing an iftar with orphans reminded me that true abundance comes from the heart . Grateful beyond words #ramadan #islam #iftar #orphans #muslims https://t.co/uj8piVWabJ,1897301077956976685,https://pbs.twimg.com/ext_tw_video_thumb/1897222315840073728/pu/img/lcasvxM584TQ6KGM.jpg,,en,"Gold Coast, Queensland",17,152,572,https://x.com/lilyjayofficial/status/1897301077956976685,877762857328193536,lilyjayofficial
,635.0,1897397331915628812,Wed Mar 05 21:22:30 +0000 2025,761,The most amazing kitchen you'll ever see #Ramadan https://t.co/tz3WiiBkNw,1897397331915628812,https://pbs.twimg.com/ext_tw_video_thumb/1897397294091091968/pu/img/Xaz-dLJUbnK4mKuN.jpg,,en,,1,13,71,https://x.com/IslamicSH_/status/1897397331915628812,984744413036363776,IslamicSH_
,636.0,1896518788755181642,Mon Mar 03 11:11:29 +0000 2025,46835,️ Ramadan Mubarak https://t.co/tS32emp20o,1896518788755181642,https://pbs.twimg.com/amplify_video_thumb/1896518704843632640/img/-nwf56U4NPNACvyl.jpg,,tr,"Miami, FL",75,1145,4060,https://x.com/jacksonhinklle/status/1896518788755181642,1151913018936053760,jacksonhinklle
,637.0,1897515773913878963,Thu Mar 06 05:13:09 +0000 2025,1,JOUR 6 - Maîtriser et dire ses émotions Enseignement spirituel de Palestine Chroniques du Ramadan 2025/1446 https://t.co/9doEY1aYwo,1897515773913878963,https://pbs.twimg.com/amplify_video_thumb/1897515220920160257/img/XuHaJdOW0UdRNmI5.jpg,,fr,United Kingdom,0,0,0,https://x.com/TariqRamadan/status/1897515773913878963,141255641,TariqRamadan
,638.0,1896618031792722102,Mon Mar 03 17:45:50 +0000 2025,32,Ina Yan first Ramadan with habiby?? This is yours try it and see hw your husband will be following your order https://t.co/64vr83Ke53,1896618031792722102,https://pbs.twimg.com/ext_tw_video_thumb/1896617991325749249/pu/img/CFbcyMFekbHPdoJr.jpg,,en,kano,1,6,9,https://x.com/Dr__cHucHu/status/1896618031792722102,1765412674098147328,Dr__cHucHu
,639.0,1896842220214558864,Tue Mar 04 08:36:41 +0000 2025,7523,Terrasa donde el Ramadán tiene más repercusión que en cualquier país islámico colapsando por completo la vía pública para la realización de los rezos estipulados. Hacen con nosotros lo que quieren. https://t.co/6pCgSEMcoe,1896842220214558864,https://pbs.twimg.com/ext_tw_video_thumb/1772346111144996865/pu/img/usigknxlGHQKpJz-.jpg,,es,"Galicia, España",228,1392,3167,https://x.com/Fachaiberico/status/1896842220214558864,1864078315499163648,Fachaiberico
,640.0,1897200785957773726,Wed Mar 05 08:21:30 +0000 2025,2858,Okay dh tau apa nak beli apa nak elakkan beli kat Bazaar Ramadan kat Stadium Shah Alam. Lets go!! https://t.co/dA3RSFSzJo,1897200785957773726,https://pbs.twimg.com/amplify_video_thumb/1897200692970053634/img/Qms351ffjFH4gLo5.jpg,,in,,85,30,824,https://x.com/facktura/status/1897200785957773726,38468597,facktura
,641.0,1897197642054296009,Wed Mar 05 08:09:00 +0000 2025,407,#Ramadan_day_5 https://t.co/hKMh2m9JEz,1897197642054296009,https://pbs.twimg.com/media/GlQzMyxaEAAIlEZ.jpg,,qme,,0,13,57,https://x.com/RoShZiMu/status/1897197642054296009,1272433334392516610,RoShZiMu
